year,state_name,state_code,district_name,district_code,csr_project_name,development_sector,company_name,cin,company_class,company_type,roc,company_category,listing_status,project_outlay_amount_in_lakhs,amount_spent_in_lakhs,log_amount_spent
1/1/2020,Kerala,32,Not Mentioned,0,Covid   Relief Support,Health Care,Reliance Industries Limited,L17110MH1973PLC019786,Public,Other than Govt. Companies,ROC-MUMBAI,Company limited by Shares,Listed,166.3,122.0,4.812184355372417
1/1/2020,All India,0,Not Mentioned,0,Covid  Mission Covid Suraksha,Health Care,Reliance Industries Limited,L17110MH1973PLC019786,Public,Other than Govt. Companies,ROC-MUMBAI,Company limited by Shares,Listed,166.3,122.0,4.812184355372417
1/1/2020,All India,0,Not Mentioned,0,Ogq Foundation For Sports,Training To Promote Sports,Reliance Nippon Life Asset Management Limited,L65910MH1995PLC220793,Public,Other than Govt. Companies,ROC-MUMBAI,Non-govt company,Listed,130.0,122.0,4.812184355372417
1/1/2020,All India,0,Not Mentioned,0,Army Central Welfare Fund,"Armed Forces, Veterans, War Widows/ Dependants",Reliance Nippon Life Asset Management Limited,L65910MH1995PLC220793,Public,Other than Govt. Companies,ROC-MUMBAI,Non-govt company,Listed,166.3,122.0,4.812184355372417
1/1/2020,All India,0,Not Mentioned,0,Pm Cares Fund,Other Central Government Funds,Reliance Nippon Life Asset Management Limited,L65910MH1995PLC220793,Public,Other than Govt. Companies,ROC-MUMBAI,Non-govt company,Listed,166.3,122.0,4.812184355372417
1/1/2020,All India,0,Not Mentioned,0,Prime MinisterXAxAs Citizen Assistance And Relief In Emergency Situations Fund Pm Cares For Co,Prime Minister'S National Relief Fund,Repco Home Finance Limited,L65922TN2000PLC044655,Public,Other than Govt. Companies,ROC-CHENNAI,Company limited by Shares,Listed,50.0,50.0,3.9318256327243257
1/1/2020,Tamil Nadu,33,The Nilgiris,587,Contribution Towards Construction Of Houses For The Repatriates In Nilgiris District,Rural Development Projects,Repco Home Finance Limited,L65922TN2000PLC044655,Public,Other than Govt. Companies,ROC-CHENNAI,Company limited by Shares,Listed,150.0,122.0,4.812184355372417
1/1/2020,Tamil Nadu,33,Coimbatore,569,Contibution To MSCoimbatore District Welfare Association,Setting Up Homes And Hostels For Women,Repco Home Finance Limited,L65922TN2000PLC044655,Public,Other than Govt. Companies,ROC-CHENNAI,Company limited by Shares,Listed,3.0,3.0,1.3862943611198906
1/1/2020,Karnataka,29,Not Mentioned,0,Contribution To MS Abhyudaya Stem Based Teacher Training Outreach Program,Education,Repco Home Finance Limited,L65922TN2000PLC044655,Public,Other than Govt. Companies,ROC-CHENNAI,Company limited by Shares,Listed,2.0,2.0,1.0986122886681096
1/1/2020,Tamil Nadu,33,Tirunelveli,592,Contribution To MS,Education,Repco Home Finance Limited,L65922TN2000PLC044655,Public,Other than Govt. Companies,ROC-CHENNAI,Company limited by Shares,Listed,0.75,0.75,0.5596157879354227
1/1/2020,Tamil Nadu,33,Tirunelveli,592,Contibution To MSVysya Vidyalaya,Education,Repco Home Finance Limited,L65922TN2000PLC044655,Public,Other than Govt. Companies,ROC-CHENNAI,Company limited by Shares,Listed,0.5,0.5,0.4054651081081644
1/1/2020,Tamil Nadu,33,Coimbatore,569,Contribution To Idhyangal,Health Care,Repco Home Finance Limited,L65922TN2000PLC044655,Public,Other than Govt. Companies,ROC-CHENNAI,Company limited by Shares,Listed,12.5,12.5,2.6026896854443837
1/1/2020,Not Mentioned,99,Not Mentioned,0,Not Mentioned,Not Mentioned,Rico Auto Industries Limited,L34300HR1983PLC023187,Public,Other than Govt. Companies,ROC-DELHI,Company limited by Shares,Listed,0.0,0.0,0.0
1/1/2020,Haryana,6,Rewari,72,Construction Of Community Hall  Washroom,Rural Development Projects,Rico Auto Industries Limited,L34300HR1983PLC023187,Public,Other than Govt. Companies,ROC-DELHI,Company limited by Shares,Listed,5.0,5.0,1.791759469228055
1/1/2020,Delhi,7,New Delhi,79,Supporting Ngo Helping Hands,Socio-Economic Inequalities,Rico Auto Industries Limited,L34300HR1983PLC023187,Public,Other than Govt. Companies,ROC-DELHI,Company limited by Shares,Listed,1.0,1.0,0.6931471805599453
1/1/2020,Haryana,6,Rewari,72,Contribution To Raman Kant Munjal Foundation,Education,Rico Auto Industries Limited,L34300HR1983PLC023187,Public,Other than Govt. Companies,ROC-DELHI,Company limited by Shares,Listed,4.0,4.0,1.6094379124341003
1/1/2020,Uttar Pradesh,9,Gautam Buddha Nagar,144,Supporting Higher Education Of Students From The Economically Weaker Section,Education,Rico Auto Industries Limited,L34300HR1983PLC023187,Public,Other than Govt. Companies,ROC-DELHI,Company limited by Shares,Listed,1.0,1.0,0.6931471805599453
1/1/2020,All India,0,Not Mentioned,0,Provide Community Kitchen Services In The Slums And Economically Weaker Community Areas,"Poverty, Eradicating Hunger, Malnutrition",Rico Auto Industries Limited,L34300HR1983PLC023187,Public,Other than Govt. Companies,ROC-DELHI,Company limited by Shares,Listed,15.0,15.0,2.772588722239781
1/1/2020,Haryana,6,Not Mentioned,0,Sponsorship Of  Female Players To Participate In Th Open National Taekwondo Championship ,Women Empowerment,Rico Auto Industries Limited,L34300HR1983PLC023187,Public,Other than Govt. Companies,ROC-DELHI,Company limited by Shares,Listed,1.0,1.0,0.6931471805599453
1/1/2020,Delhi,7,New Delhi,79,Contribution To Rotary Southend Charitable Trust For Skill Development Centre,Vocational Skills,Rico Auto Industries Limited,L34300HR1983PLC023187,Public,Other than Govt. Companies,ROC-DELHI,Company limited by Shares,Listed,2.0,2.0,1.0986122886681096
1/1/2020,Haryana,6,Gurugram,62,Complete Sponsorship Of Education And Therapy Of Two Autistic Children,Special Education,Rico Auto Industries Limited,L34300HR1983PLC023187,Public,Other than Govt. Companies,ROC-DELHI,Company limited by Shares,Listed,4.0,4.0,1.6094379124341003
1/1/2020,All India,0,Not Mentioned,0,Covid Related Reliefs Providing Covid Ppes Washing Facilities Sanitizers Liquid Soaps Etc,Health Care,Rico Auto Industries Limited,L34300HR1983PLC023187,Public,Other than Govt. Companies,ROC-DELHI,Company limited by Shares,Listed,56.0,56.0,4.04305126783455
1/1/2020,Haryana,6,Gurugram,62,Supporting Two Individual From Economically Weaker Section Of Society For Medical Treatment Of Sever,Health Care,Rico Auto Industries Limited,L34300HR1983PLC023187,Public,Other than Govt. Companies,ROC-DELHI,Company limited by Shares,Listed,1.0,1.0,0.6931471805599453
1/1/2020,Haryana,6,Gurugram,62,Financial Support For Rejuvenation Of Johad Pond At Village Budhera Gurugram Haryana,Environmental Sustainability,Rites Limited,L74899DL1974GOI007227,Public,Govt. Companies,ROC-DELHI,Company limited by Shares,Listed,20.0,20.0,3.044522437723423
1/1/2020,Delhi,7,New Delhi,79,Installation Of Water Stations In Police Stations Of New Delhi,Safe Drinking Water,Rites Limited,L74899DL1974GOI007227,Public,Govt. Companies,ROC-DELHI,Company limited by Shares,Listed,10.0,10.0,2.3978952727983707
1/1/2020,Rajasthan,8,Jaipur,102,Financial Support For Construction Of Toilet And Water Cooler With Ro For Drinking Water In Municipa,Safe Drinking Water,Rites Limited,L74899DL1974GOI007227,Public,Govt. Companies,ROC-DELHI,Company limited by Shares,Listed,1.0,1.0,0.6931471805599453
1/1/2020,Uttar Pradesh,9,Pratapgarh,174,Construction And Installation Of  Number Of Small Tube Wells Fitted With Solar Pumps And Distributi,Safe Drinking Water,Rites Limited,L74899DL1974GOI007227,Public,Govt. Companies,ROC-DELHI,Company limited by Shares,Listed,9.0,9.0,2.302585092994046
1/1/2020,All India,0,Not Mentioned,0,Contribution For The Armed Forces Flag Day Fund Affdf,"Armed Forces, Veterans, War Widows/ Dependants",Rites Limited,L74899DL1974GOI007227,Public,Govt. Companies,ROC-DELHI,Company limited by Shares,Listed,1.0,1.0,0.6931471805599453
1/1/2020,Delhi,7,New Delhi,79,Financial Support To Satat Navotkarsh Foundation For Providing Quality Education To Differently Able,Education,Rites Limited,L74899DL1974GOI007227,Public,Govt. Companies,ROC-DELHI,Company limited by Shares,Listed,6.0,6.0,1.9459101490553132
1/1/2020,Haryana,6,Nuh,604,Financial Assistance For Establishing Of  Mini Science Center One Center Per School In Three Gov,Education,Rites Limited,L74899DL1974GOI007227,Public,Govt. Companies,ROC-DELHI,Company limited by Shares,Listed,8.0,8.0,2.1972245773362196
1/1/2020,Delhi,7,New Delhi,79,Financial Support For Providing Quality Education  Training Of Children With Special Needs Cwsn I,Education,Rites Limited,L74899DL1974GOI007227,Public,Govt. Companies,ROC-DELHI,Company limited by Shares,Listed,11.0,11.0,2.4849066497880004
1/1/2020,Haryana,6,Not Mentioned,0,Installation Operationalisation Maintenance Of  Smart Classrooms Solution In Government Schools,Education,Rites Limited,L74899DL1974GOI007227,Public,Govt. Companies,ROC-DELHI,Company limited by Shares,Listed,9.0,9.0,2.302585092994046
1/1/2020,Rajasthan,8,Jaisalmer,103,Financial Support To  Ekalvidyalayas In Jaisalmer Rajasthan,Education,Rites Limited,L74899DL1974GOI007227,Public,Govt. Companies,ROC-DELHI,Company limited by Shares,Listed,3.0,1.0,0.6931471805599453
1/1/2020,Haryana,6,Not Mentioned,0,Contributing Two Rites Vehicles To Ngos For Promoting Educational Programmes And Welfare Of Society,Education,Rites Limited,L74899DL1974GOI007227,Public,Govt. Companies,ROC-DELHI,Company limited by Shares,Listed,1.0,1.0,0.6931471805599453
1/1/2020,Haryana,6,Faridabad,60,Sos ChildrenS Villages Of India Sponsorship Of  Family Homes And Distribution Of Clothing Etc,Education,Rites Limited,L74899DL1974GOI007227,Public,Govt. Companies,ROC-DELHI,Company limited by Shares,Listed,36.0,36.0,3.6109179126442243
1/1/2020,Haryana,6,Gurugram,62,Financial Support For Promoting School  College Education To The Underprivileged  Disadvantage Eco,Education,Rites Limited,L74899DL1974GOI007227,Public,Govt. Companies,ROC-DELHI,Company limited by Shares,Listed,16.0,16.0,2.833213344056216
1/1/2020,Jammu and Kashmir,1,Doda,4,Providing Financial Support For Construction Of Computer Laboratory Block For Bhartiya Vidya Mandir,Education,Rites Limited,L74899DL1974GOI007227,Public,Govt. Companies,ROC-DELHI,Company limited by Shares,Listed,35.0,17.0,2.8903717578961645
1/1/2020,Haryana,6,Nuh,604,Empowerment Of Women Through Skill Development Training Programmes By Setting Up Of Cutting  Tailor,Women Empowerment,Rites Limited,L74899DL1974GOI007227,Public,Govt. Companies,ROC-DELHI,Company limited by Shares,Listed,9.0,9.0,2.302585092994046
1/1/2020,Uttar Pradesh,9,Ghaziabad,145,Empowerment Of Women Through Skill Development Training Programmes By Setting Up Of Cutting And Tail,Women Empowerment,Rites Limited,L74899DL1974GOI007227,Public,Govt. Companies,ROC-DELHI,Company limited by Shares,Listed,4.0,4.0,1.6094379124341003
1/1/2020,Rajasthan,8,Ajmer,86,Skill Development Training Programmes For Deprived Young Girls  Women In Stiching  Tailoring In Vi,Women Empowerment,Rites Limited,L74899DL1974GOI007227,Public,Govt. Companies,ROC-DELHI,Company limited by Shares,Listed,12.0,12.0,2.5649493574615367
1/1/2020,Kerala,32,Idukki,556,Financial Support For Skill Development Of Livelyhood Project For Socio Economically Backward Hillpu,Livelihood Enhancement Projects,Rites Limited,L74899DL1974GOI007227,Public,Govt. Companies,ROC-DELHI,Company limited by Shares,Listed,1.0,1.0,0.6931471805599453
1/1/2020,Delhi,7,Not Mentioned,0,Financial Support For Production Of Sanitary Pads For Distribution To Needy Women And Railway Passen,Sanitation,Rites Limited,L74899DL1974GOI007227,Public,Govt. Companies,ROC-DELHI,Company limited by Shares,Listed,2.0,2.0,1.0986122886681096
1/1/2020,Haryana,6,Nuh,604,Financial Support For Covid Information Education  Communication Iec Programme In Nuh Haryana,Special Education,Rites Limited,L74899DL1974GOI007227,Public,Govt. Companies,ROC-DELHI,Company limited by Shares,Listed,5.0,5.0,1.791759469228055
1/1/2020,All India,0,Not Mentioned,0,Financial Support To Irctc For Supply Of Food To Needy Underprivileged Migrant Labourers And Other,Health Care,Rites Limited,L74899DL1974GOI007227,Public,Govt. Companies,ROC-DELHI,Company limited by Shares,Listed,100.0,100.0,4.61512051684126
1/1/2020,All India,0,Not Mentioned,0,Contribution Of Funds To Pm Cares Fund,Health Care,Rites Limited,L74899DL1974GOI007227,Public,Govt. Companies,ROC-DELHI,Company limited by Shares,Listed,166.3,122.0,4.812184355372417
1/1/2020,Haryana,6,Nuh,604,Providing One Number Advance Life Support Ambulance Als To Government Hospital In Nuh Haryana,Health Care,Rites Limited,L74899DL1974GOI007227,Public,Govt. Companies,ROC-DELHI,Company limited by Shares,Listed,79.0,79.0,4.382026634673881
1/1/2020,Haryana,6,Gurugram,62,Providing One Number Advance Life Support Ambulance Als To Government Hospital In Gurgaon Haryana,Health Care,Rites Limited,L74899DL1974GOI007227,Public,Govt. Companies,ROC-DELHI,Company limited by Shares,Listed,8.0,8.0,2.1972245773362196
1/1/2020,Haryana,6,Nuh,604,Financial Support For  Eye  Health Checkup Camps In Nuh Haryana,Health Care,Rites Limited,L74899DL1974GOI007227,Public,Govt. Companies,ROC-DELHI,Company limited by Shares,Listed,10.0,10.0,2.3978952727983707
1/1/2020,Haryana,6,Nuh,604,Community Healthcare Programme XAxAjan ArogyamXAxD Setting Up Community Health Clinic Mobi,Health Care,Rites Limited,L74899DL1974GOI007227,Public,Govt. Companies,ROC-DELHI,Company limited by Shares,Listed,61.0,61.0,4.127134385045092
1/1/2020,Kerala,32,Ernakulam,555,Financial Support For Construction Of Medical Consultancy Room Recovery Room Recreational Room And,Health Care,Rites Limited,L74899DL1974GOI007227,Public,Govt. Companies,ROC-DELHI,Company limited by Shares,Listed,13.0,13.0,2.639057329615259
1/1/2020,Haryana,6,Gurugram,62,Financial Support For Resources For Smooth Running And Maintenance Of Old Age Home And A Rescue Cent,Health Care,Rites Limited,L74899DL1974GOI007227,Public,Govt. Companies,ROC-DELHI,Company limited by Shares,Listed,20.0,20.0,3.044522437723423
1/1/2020,Haryana,6,Not Mentioned,0,Providing Financial Support For Procurement Of Two Hearse Van Towards Use Of Public At Large One Fo,Health Care,Rites Limited,L74899DL1974GOI007227,Public,Govt. Companies,ROC-DELHI,Company limited by Shares,Listed,51.0,51.0,3.9512437185814275
1/1/2020,Haryana,6,Not Mentioned,0,Contribution Of Csr Funds For Covid Vaccination Programmes In Haryana,Health Care,Rites Limited,L74899DL1974GOI007227,Public,Govt. Companies,ROC-DELHI,Company limited by Shares,Listed,18.0,18.0,2.9444389791664403
1/1/2020,Telangana,36,Hyderabad,507,Procurement Of One Arterial Blood Gas Abg Analyzer With Electrolytes At South Central Railway Hosp,Health Care,Rites Limited,L74899DL1974GOI007227,Public,Govt. Companies,ROC-DELHI,Company limited by Shares,Listed,6.0,6.0,1.9459101490553132
1/1/2020,Haryana,6,Gurugram,62,Financial Support For Procurement Of Protective Gears To Fight Against Covid In Haryana,Health Care,Rites Limited,L74899DL1974GOI007227,Public,Govt. Companies,ROC-DELHI,Company limited by Shares,Listed,2.0,2.0,1.0986122886681096
1/1/2020,Rajasthan,8,Not Mentioned,0,Ensuring Environmental Sustainability Ecological Balance Protection Of Flora And Fauna Animal Wel,Environmental Sustainability,Rswm Limited,L17115RJ1960PLC008216,Public,Other than Govt. Companies,ROC-JAIPUR,Company limited by Shares,Listed,2.25,2.25,1.1786549963416462
1/1/2020,Rajasthan,8,Not Mentioned,0,Protection Of National Heritage Art And Culture Including Restoration Of Buildings And Sites Of His,Art And Culture,Rswm Limited,L17115RJ1960PLC008216,Public,Other than Govt. Companies,ROC-JAIPUR,Company limited by Shares,Listed,14.66,14.66,2.751109690562657
1/1/2020,Rajasthan,8,Not Mentioned,0,Training To Promote Rural Sports Nationally Recognised Sports Paralympics Sports And Olympic Sport,Training To Promote Sports,Rswm Limited,L17115RJ1960PLC008216,Public,Other than Govt. Companies,ROC-JAIPUR,Company limited by Shares,Listed,0.25,0.25,0.22314355131420976
1/1/2020,Rajasthan,8,Banswara,88,Measures For The Benefit Of Armed Forces Veterans War Widows And Their Dependents,"Armed Forces, Veterans, War Widows/ Dependants",Rswm Limited,L17115RJ1960PLC008216,Public,Other than Govt. Companies,ROC-JAIPUR,Company limited by Shares,Listed,3.8,3.8,1.5686159179138452
1/1/2020,Rajasthan,8,Not Mentioned,0,Promoting Education Including Special Education And Employment Enhancing Vocation Skills Especially,Education,Rswm Limited,L17115RJ1960PLC008216,Public,Other than Govt. Companies,ROC-JAIPUR,Company limited by Shares,Listed,26.38,26.38,3.3098128198603027
1/1/2020,Rajasthan,8,Not Mentioned,0,Eradicating,"Poverty, Eradicating Hunger, Malnutrition",Rswm Limited,L17115RJ1960PLC008216,Public,Other than Govt. Companies,ROC-JAIPUR,Company limited by Shares,Listed,15.61,15.61,2.8100049236252036
1/1/2020,Rajasthan,8,Not Mentioned,0,Promoting Gender Equality Empowering Women Setting Up Homes And Hostels For Women And Orphans,Women Empowerment,Rswm Limited,L17115RJ1960PLC008216,Public,Other than Govt. Companies,ROC-JAIPUR,Company limited by Shares,Listed,0.86,0.86,0.6205764877251099
1/1/2020,Not Mentioned,99,Not Mentioned,0,Not Mentioned,Not Mentioned,Ruchi Soya Industries Limited,L15140MH1986PLC038536,Public,Other than Govt. Companies,ROC-MUMBAI,Company limited by Shares,Listed,0.0,0.0,0.0
1/1/2020,All India,0,Not Mentioned,0,Prime MinisterS Citizen Assistance  Relief In Emergency Situation Pm Cares Fund,Other Central Government Funds,Ruchi Soya Industries Limited,L15140MH1986PLC038536,Public,Other than Govt. Companies,ROC-MUMBAI,Company limited by Shares,Listed,0.0,122.0,4.812184355372417
1/1/2020,All India,0,Not Mentioned,0,Clause I Of Sch Vii,Environmental Sustainability,Rupa & Company Ltd,L17299WB1985PLC038517,Public,Other than Govt. Companies,ROC-KOLKATA,Company limited by Shares,Listed,25.0,25.0,3.258096538021482
1/1/2020,All India,0,Not Mentioned,0,Clause I Of Sch Vii,Prime Minister'S National Relief Fund,Rupa & Company Ltd,L17299WB1985PLC038517,Public,Other than Govt. Companies,ROC-KOLKATA,Company limited by Shares,Listed,100.0,100.0,4.61512051684126
1/1/2020,West Bengal,19,Not Mentioned,0,Clause I Of Sch Vii,Safe Drinking Water,Rupa & Company Ltd,L17299WB1985PLC038517,Public,Other than Govt. Companies,ROC-KOLKATA,Company limited by Shares,Listed,26.41,26.41,3.3109079103146946
1/1/2020,West Bengal,19,Not Mentioned,0,Clause I Of Sch Vii,Safe Drinking Water,Rupa & Company Ltd,L17299WB1985PLC038517,Public,Other than Govt. Companies,ROC-KOLKATA,Company limited by Shares,Listed,27.87,27.87,3.3628029936748436
1/1/2020,West Bengal,19,Not Mentioned,0,Clause I Of Sch Vii,Education,Rupa & Company Ltd,L17299WB1985PLC038517,Public,Other than Govt. Companies,ROC-KOLKATA,Company limited by Shares,Listed,51.3,51.3,3.9569963710708773
1/1/2020,Delhi,7,Not Mentioned,0,Clause I Of Sch Vii,Education,Rupa & Company Ltd,L17299WB1985PLC038517,Public,Other than Govt. Companies,ROC-KOLKATA,Company limited by Shares,Listed,2.0,2.0,1.0986122886681096
1/1/2020,West Bengal,19,Not Mentioned,0,Clause I Of Sch Vii,"Poverty, Eradicating Hunger, Malnutrition",Rupa & Company Ltd,L17299WB1985PLC038517,Public,Other than Govt. Companies,ROC-KOLKATA,Company limited by Shares,Listed,25.97,25.97,3.2947251371516386
1/1/2020,Gujarat,24,Not Mentioned,0,Clause I Of Sch Vii,"Poverty, Eradicating Hunger, Malnutrition",Rupa & Company Ltd,L17299WB1985PLC038517,Public,Other than Govt. Companies,ROC-KOLKATA,Company limited by Shares,Listed,0.5,0.5,0.4054651081081644
1/1/2020,Rajasthan,8,Not Mentioned,0,Clause I Of Sch Vii,Animal Welfare,Rupa & Company Ltd,L17299WB1985PLC038517,Public,Other than Govt. Companies,ROC-KOLKATA,Company limited by Shares,Listed,5.0,5.0,1.791759469228055
1/1/2020,West Bengal,19,Not Mentioned,0,Clause I Of Sch Vii,Animal Welfare,Rupa & Company Ltd,L17299WB1985PLC038517,Public,Other than Govt. Companies,ROC-KOLKATA,Company limited by Shares,Listed,27.93,27.93,3.3648791189880436
1/1/2020,West Bengal,19,Not Mentioned,0,Clause I Of Sch Vii,Health Care,Rupa & Company Ltd,L17299WB1985PLC038517,Public,Other than Govt. Companies,ROC-KOLKATA,Company limited by Shares,Listed,27.32,27.32,3.343568268825519
1/1/2020,All India,0,Not Mentioned,0,Details As Per Attached Annual Report,Environmental Sustainability,Rural Electrification Corporation Limited,L40101DL1969GOI005095,Public,Govt. Companies,ROC-DELHI,Company limited by Shares,Listed,166.3,122.0,4.812184355372417
1/1/2020,All India,0,Not Mentioned,0,Details As Per Attached Annual Report,Rural Development Projects,Rural Electrification Corporation Limited,L40101DL1969GOI005095,Public,Govt. Companies,ROC-DELHI,Company limited by Shares,Listed,166.3,122.0,4.812184355372417
1/1/2020,All India,0,Not Mentioned,0,Details As Per Attached Annual Report,Senior Citizens Welfare,Rural Electrification Corporation Limited,L40101DL1969GOI005095,Public,Govt. Companies,ROC-DELHI,Company limited by Shares,Listed,166.3,65.46,4.196600262926448
1/1/2020,All India,0,Not Mentioned,0,Details As Per Attached Annual Report,Education,Rural Electrification Corporation Limited,L40101DL1969GOI005095,Public,Govt. Companies,ROC-DELHI,Company limited by Shares,Listed,166.3,122.0,4.812184355372417
1/1/2020,All India,0,Not Mentioned,0,Details As Per Attached Annual Report,Other Central Government Funds,Rural Electrification Corporation Limited,L40101DL1969GOI005095,Public,Govt. Companies,ROC-DELHI,Company limited by Shares,Listed,166.3,122.0,4.812184355372417
1/1/2020,All India,0,Not Mentioned,0,Details As Per Attached Annual Report,Health Care,Rural Electrification Corporation Limited,L40101DL1969GOI005095,Public,Govt. Companies,ROC-DELHI,Company limited by Shares,Listed,166.3,122.0,4.812184355372417
1/1/2020,Andhra Pradesh,28,Vishakapatnam,520,Environment Sustainability,Environmental Sustainability,Rushil Decor Limited,L25209GJ1993PLC019532,Public,Other than Govt. Companies,ROC-AHMEDABAD,Company limited by Shares,Listed,6.0,6.0,1.9459101490553132
1/1/2020,Not Mentioned,99,Not Mentioned,0,Not Mentioned,Not Mentioned,Rushil Decor Limited,L25209GJ1993PLC019532,Public,Other than Govt. Companies,ROC-AHMEDABAD,Company limited by Shares,Listed,0.0,0.0,0.0
1/1/2020,Gujarat,24,Banaskantha,441,Old Age Facility,Senior Citizens Welfare,Rushil Decor Limited,L25209GJ1993PLC019532,Public,Other than Govt. Companies,ROC-AHMEDABAD,Company limited by Shares,Listed,3.0,3.0,1.3862943611198906
1/1/2020,Gujarat,24,Banaskantha,441,Old Age Facility,Senior Citizens Welfare,Rushil Decor Limited,L25209GJ1993PLC019532,Public,Other than Govt. Companies,ROC-AHMEDABAD,Company limited by Shares,Listed,0.09,0.09,0.08617769624105233
1/1/2020,Gujarat,24,Prayagraj,438,Sports,Training To Promote Sports,Rushil Decor Limited,L25209GJ1993PLC019532,Public,Other than Govt. Companies,ROC-AHMEDABAD,Company limited by Shares,Listed,0.17,0.17,0.15700374880966475
1/1/2020,Gujarat,24,Prayagraj,438,Promoting Education,Education,Rushil Decor Limited,L25209GJ1993PLC019532,Public,Other than Govt. Companies,ROC-AHMEDABAD,Company limited by Shares,Listed,1.65,1.65,0.9745596399981308
1/1/2020,Gujarat,24,Bharuch,442,Promoting Education,Education,Rushil Decor Limited,L25209GJ1993PLC019532,Public,Other than Govt. Companies,ROC-AHMEDABAD,Company limited by Shares,Listed,52.57,52.57,3.980989209892869
1/1/2020,Gujarat,24,Not Mentioned,0,Distribution Of Food,"Poverty, Eradicating Hunger, Malnutrition",Rushil Decor Limited,L25209GJ1993PLC019532,Public,Other than Govt. Companies,ROC-AHMEDABAD,Company limited by Shares,Listed,0.29,0.29,0.2546422183735807
1/1/2020,Andhra Pradesh,28,Vishakapatnam,520,Eracting Poverty,"Poverty, Eradicating Hunger, Malnutrition",Rushil Decor Limited,L25209GJ1993PLC019532,Public,Other than Govt. Companies,ROC-AHMEDABAD,Company limited by Shares,Listed,0.05,0.05,0.04879016416943201
1/1/2020,Gujarat,24,Not Mentioned,0,Distribution Of Food,"Poverty, Eradicating Hunger, Malnutrition",Rushil Decor Limited,L25209GJ1993PLC019532,Public,Other than Govt. Companies,ROC-AHMEDABAD,Company limited by Shares,Listed,1.58,1.58,0.9477893989335261
1/1/2020,Gujarat,24,Prayagraj,438,Animal Welfare,Animal Welfare,Rushil Decor Limited,L25209GJ1993PLC019532,Public,Other than Govt. Companies,ROC-AHMEDABAD,Company limited by Shares,Listed,0.91,0.91,0.6471032420585385
1/1/2020,Andhra Pradesh,28,Vishakapatnam,520,Providing Medical Help,Health Care,Rushil Decor Limited,L25209GJ1993PLC019532,Public,Other than Govt. Companies,ROC-AHMEDABAD,Company limited by Shares,Listed,1.7,1.7,0.9932517730102834
1/1/2020,Gujarat,24,Dang,444,Fee Payment Of Needy Students,Education,S. E. Investments Limited,L65921DL1992PLC120483,Public,Other than Govt. Companies,ROC-DELHI,Company limited by Shares,Listed,25.0,25.0,3.258096538021482
1/1/2020,Pondicherry,34,Pondicherry,600,For Construction Of School Building,Education,S. E. Investments Limited,L65921DL1992PLC120483,Public,Other than Govt. Companies,ROC-DELHI,Company limited by Shares,Listed,100.09,100.09,4.616011209165967
1/1/2020,Delhi,7,South,83,Food Distribution During Lock Down,"Poverty, Eradicating Hunger, Malnutrition",S. E. Investments Limited,L65921DL1992PLC120483,Public,Other than Govt. Companies,ROC-DELHI,Company limited by Shares,Listed,19.91,19.91,3.0402275134405423
1/1/2020,Uttar Pradesh,9,Shahjahanpur,180,For Generating Employment For Tribal People Specially Women,Vocational Skills,S. E. Investments Limited,L65921DL1992PLC120483,Public,Other than Govt. Companies,ROC-DELHI,Company limited by Shares,Listed,11.0,11.0,2.4849066497880004
1/1/2020,Uttar Pradesh,9,Agra,118,Aid To Organize Eye Screening And Cataract Operation Camps,Health Care,S. E. Investments Limited,L65921DL1992PLC120483,Public,Other than Govt. Companies,ROC-DELHI,Company limited by Shares,Listed,2.0,2.0,1.0986122886681096
1/1/2020,Delhi,7,New Delhi,79,Aid To Install First Aid Centers,Health Care,S. E. Investments Limited,L65921DL1992PLC120483,Public,Other than Govt. Companies,ROC-DELHI,Company limited by Shares,Listed,1.0,1.0,0.6931471805599453
1/1/2020,Tamil Nadu,33,Not Mentioned,0,Saplings Distribution,Environmental Sustainability,S.p.apparels Limited,L18101TZ2005PLC012295,Public,Other than Govt. Companies,ROC-COIMBATORE,Company limited by Shares,Listed,51.2,51.2,3.955082494888593
1/1/2020,Tamil Nadu,33,Not Mentioned,0,Rural Development,Rural Development Projects,S.p.apparels Limited,L18101TZ2005PLC012295,Public,Other than Govt. Companies,ROC-COIMBATORE,Company limited by Shares,Listed,14.9,14.9,2.766319109226186
1/1/2020,Tamil Nadu,33,Not Mentioned,0,Rural Development,Rural Development Projects,S.p.apparels Limited,L18101TZ2005PLC012295,Public,Other than Govt. Companies,ROC-COIMBATORE,Company limited by Shares,Listed,10.0,10.0,2.3978952727983707
1/1/2020,Tamil Nadu,33,Coimbatore,569,Education,Education,S.p.apparels Limited,L18101TZ2005PLC012295,Public,Other than Govt. Companies,ROC-COIMBATORE,Company limited by Shares,Listed,35.0,35.0,3.58351893845611
1/1/2020,Tamil Nadu,33,Not Mentioned,0,Rural Development,Women Empowerment,S.p.apparels Limited,L18101TZ2005PLC012295,Public,Other than Govt. Companies,ROC-COIMBATORE,Company limited by Shares,Listed,32.0,32.0,3.4965075614664802
1/1/2020,Uttar Pradesh,9,Ghaziabad,145,Solar Power Plant For Charitable Hospital,Environmental Sustainability,Salasar Techno Engineering Limited,L23201DL2001PLC174076,Public,Other than Govt. Companies,ROC-DELHI,Company limited by Shares,Listed,22.0,22.0,3.1354942159291497
